Quantitation Report,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Lab Name:,OGL,,,,,,,,,,,,,,,,
Instrument:,QEFocus,,,,,,,,Method:,Known_IPLs_Marine_11_14_2018_Known_IPLs_Marine_11_14_2018,,,,,,,
User:,Thermo,,,,,,,,,Known_IPLs_Marine_11_14_2018,,,,,,,
Batch:,Known_IPLs_Marine_11_14_2018,,,,,,,,Cali File:,Known_IPLs_Marine_11_14_2018.calx,,,,,,,
,,,,,,,,,,,,,,,,,
Vial Pos,,Sample ID,,File Name,,Level,,Sample Name,,File Date,,Comment,,,,,
MGDG-19:2,,2.56,,549.3607178,,5942,Linear,0.000, ,N/A,,N/A,,,,,4
MGDG-19:2,,3.02,,566.3900146,,5942,Linear,0.000, ,N/A,,N/A,,,,,5
MGDG-19:2,,N/F,,N/F,,5942,Linear,0.000, ,N/F,,N/F,,,,,3
MGDG-19:2,,N/F,,N/F,,5942,Linear,0.000, ,N/F,,N/F,,,,,6
MGDG,,3.19,,775.5360107,,21560736,Linear,0.000, ,N/A,,N/A,,,,,1
MGDG,,3.16,,792.5613403,,21560736,Linear,0.000, ,N/A,,N/A,,,,,2
MGDG,,3.14,,797.5172729,,21560736,Linear,0.000, ,N/A,,N/A,,,,,3
MGDG-34:1,,3.21,,772.5915527,,6839460,Linear,0.000, ,N/A,,N/A,,,,,1
MGDG-34:1,,3.16,,777.5505371,,6839460,Linear,0.000, ,N/A,,N/A,,,,,3
MGDG-34:1,,N/F,,N/F,,6839460,Linear,0.000, ,N/F,,N/F,,,,,2
MGDG-36:8,,3.23,,771.50177,,87626622,Linear,0.000, ,N/A,,N/A,,,,,1
MGDG-36:8,,3.22,,788.5288086,,87626622,Linear,0.000, ,N/A,,N/A,,,,,2
MGDG-36:8,,3.23,,793.4840698,,87626622,Linear,0.000, ,N/A,,N/A,,,,,3
Gly-GDGT-0,,3.21,,1480.389038,,1851,Linear,0.000, ,N/A,,N/A,,,,,2
Gly-GDGT-0,,N/F,,N/F,,1851,Linear,0.000, ,N/F,,N/F,,,,,1
Gly-GDGT-0,,N/F,,N/F,,1851,Linear,0.000, ,N/F,,N/F,,,,,3
MGDG-36:9,,3.29,,769.4876709,,107318818,Linear,0.000, ,N/A,,N/A,,,,,1
MGDG-36:9,,3.27,,786.5133057,,107318818,Linear,0.000, ,N/A,,N/A,,,,,2
MGDG-36:9,,3.28,,791.4685059,,107318818,Linear,0.000, ,N/A,,N/A,,,,,3
MGDG-30:1,,3.38,,718.5448608,,449982619,Linear,0.000, ,N/A,,N/A,,,,,1
MGDG-30:1,,3.37,,723.4996948,,449982619,Linear,0.000, ,N/A,,N/A,,,,,2
MGDG-30:1,,3.39,,701.5183105,,449982619,Linear,0.000, ,N/A,,N/A,,,,,3
MGDG-36:10,,3.34,,784.4971313,,28234116,Linear,0.000, ,N/A,,N/A,,,,,1
MGDG-36:10,,3.31,,767.4712524,,28234116,Linear,0.000, ,N/A,,N/A,,,,,2
MGDG-36:10,,3.34,,789.4542236,,28234116,Linear,0.000, ,N/A,,N/A,,,,,3
MGDG-28:0,,3.48,,692.5292969,,25034746,Linear,0.000, ,N/A,,N/A,,,,,1
MGDG-28:0,,3.48,,697.4865723,,25034746,Linear,0.000, ,N/A,,N/A,,,,,2
MGDG-28:0,,3.49,,675.5038452,,25034746,Linear,0.000, ,N/A,,N/A,,,,,3
MGDG-34:5,,3.3,,747.5045166,,8712488,Linear,0.000, ,N/A,,N/A,,,,,1
MGDG-34:5,,3.3,,764.5283203,,8712488,Linear,0.000, ,N/A,,N/A,,,,,2
MGDG-34:5,,3.29,,769.4876709,,8712488,Linear,0.000, ,N/A,,N/A,,,,,3
MGDG-36:4,,3.66,,779.56604,,185804,Linear,0.000, ,N/A,,N/A,,,,,1
MGDG-36:4,,3.07,,796.5895996,,185804,Linear,0.000, ,N/A,,N/A,,,,,2
MGDG-36:4,,3.09,,801.5457764,,185804,Linear,0.000, ,N/A,,N/A,,,,,3
MGDG-32:1,,3.28,,749.5167847,,53327488,Linear,0.000, ,N/A,,N/A,,,,,1
MGDG-32:1,,3.3,,727.5344238,,53327488,Linear,0.000, ,N/A,,N/A,,,,,2
MGDG-32:1,,3.3,,744.5602417,,53327488,Linear,0.000, ,N/A,,N/A,,,,,3
MGDG-34:7,,3.39,,743.4696655,,9292036,Linear,0.000, ,N/A,,N/A,,,,,1
MGDG-34:7,,3.34,,760.4970703,,9292036,Linear,0.000, ,N/A,,N/A,,,,,2
MGDG-34:7,,3.34,,765.4523315,,9292036,Linear,0.000, ,N/A,,N/A,,,,,3
MGDG-36:2,,3.11,,800.6244507,,701880,Linear,0.000, ,N/A,,N/A,,,,,1
MGDG-36:2,,3.58,,805.5769653,,701880,Linear,0.000, ,N/A,,N/A,,,,,2
MGDG-36:2,,N/F,,N/F,,701880,Linear,0.000, ,N/F,,N/F,,,,,3
MGDG-37:3,,3.54,,814.637207,,40245,Linear,0.000, ,N/A,,N/A,,,,,1
MGDG-37:3,,N/F,,N/F,,40245,Linear,0.000, ,N/F,,N/F,,,,,2
MGDG-37:3,,N/F,,N/F,,40245,Linear,0.000, ,N/F,,N/F,,,,,3
MGDG-32:2,,3.32,,742.5439453,,37139069,Linear,0.000, ,N/A,,N/A,,,,,1
MGDG-32:2,,3.85,,725.5180664,,37139069,Linear,0.000, ,N/A,,N/A,,,,,2
MGDG-32:2,,3.32,,747.5031738,,37139069,Linear,0.000, ,N/A,,N/A,,,,,3
MGDG-33:0,,3.25,,760.5916138,,2034319,Linear,0.000, ,N/A,,N/A,,,,,1
MGDG-33:0,,N/F,,N/F,,2034319,Linear,0.000, ,N/F,,N/F,,,,,2
MGDG-33:0,,N/F,,N/F,,2034319,Linear,0.000, ,N/F,,N/F,,,,,3
MGDG-31:0,,3.33,,734.5741577,,703589,Linear,0.000, ,N/A,,N/A,,,,,2
MGDG-31:0,,N/F,,N/F,,703589,Linear,0.000, ,N/F,,N/F,,,,,1
MGDG-31:0,,N/F,,N/F,,703589,Linear,0.000, ,N/F,,N/F,,,,,3
MGDG-32:0,,3.3,,729.5510864,,78751463,Linear,0.000, ,N/A,,N/A,,,,,1
MGDG-32:0,,3.27,,746.5758057,,78751463,Linear,0.000, ,N/A,,N/A,,,,,2
MGDG-32:0,,3.27,,751.5313721,,78751463,Linear,0.000, ,N/A,,N/A,,,,,3
MGDG-31:1,,3.39,,732.5592041,,11359100,Linear,0.000, ,N/A,,N/A,,,,,2
MGDG-31:1,,3.3,,737.5166626,,11359100,Linear,0.000, ,N/A,,N/A,,,,,3
MGDG-31:1,,N/F,,N/F,,11359100,Linear,0.000, ,N/F,,N/F,,,,,1
MGDG-36:0,,3.48,,804.6593628,,103384,Linear,0.000, ,N/A,,N/A,,,,,2
MGDG-36:0,,N/F,,N/F,,103384,Linear,0.000, ,N/F,,N/F,,,,,1
MGDG-36:0,,N/F,,N/F,,103384,Linear,0.000, ,N/F,,N/F,,,,,3
MGDG-28:1,,3.52,,673.487915,,34876345,Linear,0.000, ,N/A,,N/A,,,,,1
MGDG-28:1,,3.52,,690.5147705,,34876345,Linear,0.000, ,N/A,,N/A,,,,,2
MGDG-28:1,,3.52,,695.4701538,,34876345,Linear,0.000, ,N/A,,N/A,,,,,3
Gly-GDGT-3,,3.93,,1474.340088,,921,Linear,0.000, ,N/A,,N/A,,,,,2
Gly-GDGT-3,,N/F,,N/F,,921,Linear,0.000, ,N/F,,N/F,,,,,1
Gly-GDGT-3,,N/F,,N/F,,921,Linear,0.000, ,N/F,,N/F,,,,,3
MGDG-30:2,,3.43,,699.503418,,173097862,Linear,0.000, ,N/A,,N/A,,,,,1
MGDG-30:2,,3.43,,716.529541,,173097862,Linear,0.000, ,N/A,,N/A,,,,,2
MGDG-30:2,,3.43,,721.484436,,173097862,Linear,0.000, ,N/A,,N/A,,,,,3
MGDG-30:3,,3.48,,697.4865723,,59623292,Linear,0.000, ,N/A,,N/A,,,,,1
MGDG-30:3,,3.45,,714.5139771,,59623292,Linear,0.000, ,N/A,,N/A,,,,,2
MGDG-30:3,,3.46,,719.4715576,,59623292,Linear,0.000, ,N/A,,N/A,,,,,3
MGDG-30:0,,3.84,,720.5621338,,4905146,Linear,0.000, ,N/A,,N/A,,,,,1
MGDG-30:0,,3.85,,725.5180664,,4905146,Linear,0.000, ,N/A,,N/A,,,,,2
MGDG-30:0,,N/F,,N/F,,4905146,Linear,0.000, ,N/F,,N/F,,,,,3
MGDG-41:3,,3.85,,870.7018433,,948,Linear,0.000, ,N/A,,N/A,,,,,2
MGDG-41:3,,N/F,,N/F,,948,Linear,0.000, ,N/F,,N/F,,,,,1
MGDG-41:3,,N/F,,N/F,,948,Linear,0.000, ,N/F,,N/F,,,,,3
MGDG-27:2,,3.98,,676.5026855,,2334,Linear,0.000, ,N/A,,N/A,,,,,2
MGDG-27:2,,N/F,,N/F,,2334,Linear,0.000, ,N/F,,N/F,,,,,1
MGDG-27:2,,N/F,,N/F,,2334,Linear,0.000, ,N/F,,N/F,,,,,3
MGDG-24:0,,4.93,,636.4656982,,1731001,Linear,0.000, ,N/A,,N/A,,,,,2
MGDG-24:0,,4.25,,641.4266357,,1731001,Linear,0.000, ,N/A,,N/A,,,,,3
MGDG-24:0,,4.93,,636.4656982,,1731001,Linear,0.000, ,N/A,,N/A,,,,,5
MGDG-24:0,,4.25,,641.4266357,,1731001,Linear,0.000, ,N/A,,N/A,,,,,6
MGDG-24:0,,N/F,,N/F,,1731001,Linear,0.000, ,N/F,,N/F,,,,,1
MGDG-24:0,,N/F,,N/F,,1731001,Linear,0.000, ,N/F,,N/F,,,,,4
Gly-Cer-22:2,,5.72,,586.4328003,,8859,Linear,0.000, ,N/A,,N/A,,,,,1
Gly-Cer-22:2,,N/F,,N/F,,8859,Linear,0.000, ,N/F,,N/F,,,,,2
Gly-Cer-22:2,,N/F,,N/F,,8859,Linear,0.000, ,N/F,,N/F,,,,,3
Gly-dGly-DAG-13:2,,7.25,,607.2948608,,360,Linear,0.000, ,N/A,,N/A,,,,,1
Gly-dGly-DAG-13:2,,N/F,,N/F,,360,Linear,0.000, ,N/F,,N/F,,,,,2
Gly-dGly-DAG-13:2,,N/F,,N/F,,360,Linear,0.000, ,N/F,,N/F,,,,,3
Gly-dGly-DAG-15:2,,7.67,,652.355896,,1091,Linear,0.000, ,N/A,,N/A,,,,,2
Gly-dGly-DAG-15:2,,N/F,,N/F,,1091,Linear,0.000, ,N/F,,N/F,,,,,1
Gly-dGly-DAG-15:2,,N/F,,N/F,,1091,Linear,0.000, ,N/F,,N/F,,,,,3
Gly-Cer-25:6,,7.52,,609.4135132,,438,Linear,0.000, ,N/A,,N/A,,,,,2
Gly-Cer-25:6,,N/F,,N/F,,438,Linear,0.000, ,N/F,,N/F,,,,,1
Gly-Cer-25:6,,N/F,,N/F,,438,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-40:1,,7.58,,822.7207642,,627649,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-40:1,,7.57,,839.7472534,,627649,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-40:1,,N/F,,N/F,,627649,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-36:2,,7.63,,762.6260986,,1116942,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-36:2,,N/F,,N/F,,1116942,Linear,0.000, ,N/F,,N/F,,,,,1
DGTS-36:2,,N/F,,N/F,,1116942,Linear,0.000, ,N/F,,N/F,,,,,3
1-GLC-CER,,7.59,,728.6062622,,211639,Linear,0.000, ,N/A,,N/A,,,,,1
1-GLC-CER,,7.85,,750.5881958,,211639,Linear,0.000, ,N/A,,N/A,,,,,3
1-GLC-CER,,N/F,,N/F,,211639,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-36:4,,7.63,,758.5956421,,685398,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-36:4,,N/F,,N/F,,685398,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-36:4,,N/F,,N/F,,685398,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-38:0,,7.6,,786.6269531,,686848,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-38:0,,7.88,,803.6516724,,686848,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-38:0,,7.55,,808.6084595,,686848,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-38:0,,7.6,,786.6269531,,686848,Linear,0.000, ,N/A,,N/A,,,,,4
DGTS-38:0,,7.88,,803.6516724,,686848,Linear,0.000, ,N/A,,N/A,,,,,5
DGTS-38:0,,7.55,,808.6084595,,686848,Linear,0.000, ,N/A,,N/A,,,,,6
DGTS-33:1,,7.66,,746.5932617,,1679599,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-33:1,,7.71,,724.6098633,,1679599,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-33:1,,N/F,,N/F,,1679599,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-34:2,,7.69,,736.6098022,,4600098,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-34:2,,7.69,,736.6098022,,4600098,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-34:2,,7.68,,758.5939941,,4600098,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-34:2,,8.07,,753.6376343,,4600098,Linear,0.000, ,N/A,,N/A,,,,,4
DGTS-34:2,,8.07,,753.6376343,,4600098,Linear,0.000, ,N/A,,N/A,,,,,5
DGTS-34:2,,7.68,,758.5939941,,4600098,Linear,0.000, ,N/A,,N/A,,,,,6
DGTS-38:5,,7.6,,786.6269531,,343424,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-38:5,,7.88,,803.6516724,,343424,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-38:5,,7.55,,808.6084595,,343424,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-32:1,,7.75,,710.5942383,,3206129,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-32:1,,7.7,,732.5783691,,3206129,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-32:1,,8.16,,727.619812,,3206129,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-37:5,,7.61,,772.6096802,,20871,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-37:5,,7.35,,794.5882568,,20871,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-37:5,,N/F,,N/F,,20871,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-36:6,,7.68,,754.5629883,,174084,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-36:6,,7.77,,771.5858765,,174084,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-36:6,,8.18,,776.5466919,,174084,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS,,7.76,,712.6082153,,2217985,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS,,7.71,,734.5938721,,2217985,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS,,7.74,,729.6326904,,2217985,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-34:4,,7.69,,732.5787964,,1154198,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-34:4,,7.68,,754.5629883,,1154198,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-34:4,,N/F,,N/F,,1154198,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-30:1,,7.81,,682.5630493,,4004385,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-30:1,,7.58,,704.5431519,,4004385,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-30:1,,N/F,,N/F,,4004385,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-36:5,,7.67,,756.5795898,,1077834,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-36:5,,7.67,,756.5795898,,1077834,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-36:5,,7.77,,773.6002197,,1077834,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-36:5,,7.61,,778.5576172,,1077834,Linear,0.000, ,N/A,,N/A,,,,,4
DGTS-36:5,,7.67,,756.5795898,,1077834,Linear,0.000, ,N/A,,N/A,,,,,5
DGTS-36:5,,7.77,,773.6002197,,1077834,Linear,0.000, ,N/A,,N/A,,,,,6
DGTS-36:5,,7.61,,778.5576172,,1077834,Linear,0.000, ,N/A,,N/A,,,,,7
DGTS-36:5,,7.77,,773.6002197,,1077834,Linear,0.000, ,N/A,,N/A,,,,,8
DGTS-36:5,,7.61,,778.5576172,,1077834,Linear,0.000, ,N/A,,N/A,,,,,9
DGTS-31:0,,7.78,,698.59375,,1572775,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-31:0,,7.75,,715.6196289,,1572775,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-31:0,,7.74,,720.5774536,,1572775,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-29:0,,7.85,,670.5623169,,8847711,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-29:0,,7.82,,687.586792,,8847711,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-29:0,,7.85,,692.5465088,,8847711,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-34:0,,7.71,,740.6390991,,4277140,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-34:0,,7.69,,757.6670532,,4277140,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-34:0,,7.69,,738.6248169,,4277140,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-34:0,,8.1,,755.6532593,,4277140,Linear,0.000, ,N/A,,N/A,,,,,4
DGTS-34:0,,8.12,,760.6097412,,4277140,Linear,0.000, ,N/A,,N/A,,,,,5
DGTS-34:0,,7.65,,762.6255493,,4277140,Linear,0.000, ,N/A,,N/A,,,,,6
DGTS-34:1,,7.69,,738.6248169,,5868493,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-34:1,,7.68,,760.609375,,5868493,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-34:1,,7.69,,738.6248169,,5868493,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-34:1,,8.1,,755.6532593,,5868493,Linear,0.000, ,N/A,,N/A,,,,,5
DGTS-34:1,,7.68,,760.609375,,5868493,Linear,0.000, ,N/A,,N/A,,,,,6
DGTS-34:1,,N/F,,N/F,,5868493,Linear,0.000, ,N/F,,N/F,,,,,4
DGTS-34:3,,7.71,,734.5938721,,1352280,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-34:3,,7.69,,756.5785522,,1352280,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-34:3,,N/F,,N/F,,1352280,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-35:1,,7.65,,750.6261597,,288421,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-35:1,,8.05,,767.6539307,,288421,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-35:1,,7.61,,772.6096802,,288421,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-39:1,,7.6,,808.7050781,,61602,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-39:1,,7.56,,825.730835,,61602,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-39:1,,7.34,,830.6864014,,61602,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-28:1,,7.84,,654.5316162,,1967557,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-28:1,,N/F,,N/F,,1967557,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-28:1,,N/F,,N/F,,1967557,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-37:2,,7.64,,778.6575317,,80752,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-37:2,,7.58,,800.6392212,,80752,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-37:2,,N/F,,N/F,,80752,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-30:0,,7.81,,684.5770874,,2802141,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-30:0,,7.83,,706.5626221,,2802141,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-30:0,,7.79,,701.6046143,,2802141,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-36:3,,7.65,,760.6104126,,1204433,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-36:3,,7.58,,782.593811,,1204433,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-36:3,,N/F,,N/F,,1204433,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-34:5,,7.71,,730.5632935,,338777,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-34:5,,7.7,,752.546875,,338777,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-34:5,,N/F,,N/F,,338777,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-34:6,,7.7,,728.5475464,,263529,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-34:6,,7.75,,745.569519,,263529,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-34:6,,7.65,,750.5280151,,263529,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-28:0,,7.87,,656.5465088,,14297945,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-28:0,,7.85,,673.5710449,,14297945,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-28:0,,7.84,,678.5311279,,14297945,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-32:0,,7.76,,712.6082153,,2217444,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-32:0,,7.74,,729.6326904,,2217444,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-32:0,,7.71,,734.5938721,,2217444,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-38:1,,7.62,,794.6887817,,137322,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-38:1,,7.53,,816.6722412,,137322,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-38:1,,N/F,,N/F,,137322,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-26:2,,8.38,,624.4850464,,3997,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-26:2,,7.88,,646.4662476,,3997,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-26:2,,N/F,,N/F,,3997,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-32:2,,7.75,,708.5789795,,2126437,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-32:2,,8.15,,725.6063843,,2126437,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-32:2,,7.7,,730.5627441,,2126437,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-34:8,,7.62,,712.5111694,,2089,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-34:8,,7.98,,729.5438232,,2089,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-34:8,,8.27,,734.4937134,,2089,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-27:0,,7.91,,642.5319214,,1687648,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-27:0,,7.87,,659.5554199,,1687648,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-27:0,,7.86,,664.5144043,,1687648,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-32:3,,7.77,,706.5634155,,616857,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-32:3,,7.66,,728.5469971,,616857,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-32:3,,N/F,,N/F,,616857,Linear,0.000, ,N/F,,N/F,,,,,2
DGTS-26:0,,7.94,,628.5166016,,949670,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-26:0,,7.91,,645.5419922,,949670,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-26:0,,7.86,,650.4991455,,949670,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-29:1,,7.83,,668.5477295,,606022,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-29:1,,8.27,,685.5755005,,606022,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-29:1,,7.88,,690.5307617,,606022,Linear,0.000, ,N/A,,N/A,,,,,3
DGTS-37:6,,7.59,,770.595459,,8702,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-37:6,,7.66,,787.619812,,8702,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-37:6,,N/F,,N/F,,8702,Linear,0.000, ,N/F,,N/F,,,,,3
DGTS-32:4,,7.75,,704.5478516,,518129,Linear,0.000, ,N/A,,N/A,,,,,1
DGTS-32:4,,8.09,,721.5722046,,518129,Linear,0.000, ,N/A,,N/A,,,,,2
DGTS-32:4,,7.7,,726.5314941,,518129,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-26:0,,8.52,,639.4223633,,7816,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-26:0,,8.12,,656.4525146,,7816,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-26:0,,7.66,,661.4022827,,7816,Linear,0.000, ,N/A,,N/A,,,,,3
